Name,Value,Value Type,Type,Discount Class
DANICA47,-47,percentage,Amount Off,order
ALEXANDRA,-50,percentage,Amount Off,order
JANNE,-50,percentage,Amount Off,order
BAUMEISTER47,-47,percentage,Amount Off,order
47LOUISA,-47,percentage,Amount Off,order
47Jule,-47,percentage,Amount Off,order
47TAMARA,-47,percentage,Amount Off,order
SELFLOVEKRISTINA,-47,percentage,Amount Off,order
47Luisa,-47,percentage,Amount Off,order
47PAULINA,-47,percentage,Amount Off,order
LOVES50,-50,percentage,Amount Off,order
VES47,-47,percentage,Amount Off,order
47CAROLIN,-47,percentage,Amount Off,order
NASTASIA47,-47,percentage,Amount Off,order
LAUMOM50,-50,percentage,Amount Off,order
FAMILIENIMMERLAND47,-47,percentage,Amount Off,order
Test Gewinn,-100,fixed_amount,Amount Off,order
CAMILLETH,-50,percentage,Amount Off,order
CAMILLE50,-50,percentage,Amount Off,order
EILEEN47,-47,percentage,Amount Off,order
LUCILLE,-40,percentage,Amount Off,order
LUCILLE50,-50,percentage,Amount Off,order
BELINDA47,-40,percentage,Amount Off,order
HOWEVER47,-47,percentage,Amount Off,order
BOHOPERLE47,-47,percentage,Amount Off,order
BAMBI47,-47,percentage,Amount Off,order
MARIJKE47,-47,percentage,Amount Off,order
VANESSA47,-47,percentage,Amount Off,order
HAGDA,-50,percentage,Amount Off,order
JULIAFLABAT,-45,percentage,Amount Off,order
JULIEEXPRESS45,-45,percentage,Amount Off,order
HIMMEL47,-47,percentage,Amount Off,order
IVY47,-47,percentage,Amount Off,order
LARISA47,-47,percentage,Amount Off,order
ROMESGRL,0,percentage,Amount Off,order
BELLALOU47,-47,percentage,Amount Off,order
47FRANZISKA,-47,percentage,Amount Off,order
marti45,-45,percentage,Amount Off,order
LIZA,-50,percentage,Amount Off,order
MARTINA,-45,percentage,Amount Off,order
50MARTINA,-50,percentage,Amount Off,order
memole45,-45,percentage,Amount Off,order
mary45,-45,percentage,Amount Off,order
SENHORITA47,-47,percentage,Amount Off,order
STRONGMOM47,-47,percentage,Amount Off,order
PFOETCHEN47,-47,percentage,Amount Off,order
47CHRISTIN,-47,percentage,Amount Off,order
CASTIELLE47,-47,percentage,Amount Off,order
SCHAETZE47,-47,percentage,Amount Off,order
WUNDERWELT47,-47,percentage,Amount Off,order
HIJASMIN47,-47,percentage,Amount Off,order
brigida45,-45,percentage,Amount Off,order
CUPCAKE47,-47,percentage,Amount Off,order
BOBB50,-50,percentage,Amount Off,order
BOBBCHARLOTTE,-40,percentage,Amount Off,order
ELOISE50,-50,percentage,Amount Off,order
ELOISE,-40,percentage,Amount Off,order
ANGELE45,-45,percentage,Amount Off,order
JANINAMIRJAM47,-47,percentage,Amount Off,order
BERIL47,-47,percentage,Amount Off,order
Selbstliebe,-40,percentage,Amount Off,order
JULY47,-47,percentage,Amount Off,order
VRONI47,-47,percentage,Amount Off,order
SWANTJE47,-47,percentage,Amount Off,order
47IVY,-47,percentage,Amount Off,order
ELLEN47,-47,percentage,Amount Off,order
47SANDY,-47,percentage,Amount Off,order
COZYKRISTINA,-47,percentage,Amount Off,order
47VALERIE,-47,percentage,Amount Off,order
SARAHG,-40,percentage,Amount Off,order
LISAG47,-47,percentage,Amount Off,order
STEFANY,-50,percentage,Amount Off,order
JULIAP47,-47,percentage,Amount Off,order
KATHRINDANCE47,-47,percentage,Amount Off,order
ANNAFI47,-47,percentage,Amount Off,order
PIECES47,-47,percentage,Amount Off,order
JENNYCOZY,-47,percentage,Amount Off,order
PAULINE47,-47,percentage,Amount Off,order
LEVIN47,-47,percentage,Amount Off,order
47SELIN,-47,percentage,Amount Off,order
SUNNY45,-45,percentage,Amount Off,order
IAMELENA45,-45,percentage,Amount Off,order
DAILY50,-50,percentage,Amount Off,order
IAMELENA50,-50,percentage,Amount Off,order
IAMELENAC40,-40,percentage,Amount Off,order
SISTERS50,-50,percentage,Amount Off,order
WORLDOFSISTERS,-50,percentage,Amount Off,order
47ANNAMARIA,-47,percentage,Amount Off,order
MANDY47,-47,percentage,Amount Off,order
CARINANOVA,-50,percentage,Amount Off,order
EVACOZY,-50,percentage,Amount Off,order
MIRIAM45,-45,percentage,Amount Off,order
MIRIAM50,-50,percentage,Amount Off,order
MIRIAMM,-40,percentage,Amount Off,order
COZYTHERESA,-40,percentage,Amount Off,order
TAMI45,-40,percentage,Amount Off,order
BRUNA45,-45,percentage,Amount Off,order
ILAA45,-45,percentage,Amount Off,order
ILAARY45,-45,percentage,Amount Off,order
ILAA40,-40,percentage,Amount Off,order
ADINA45,-45,percentage,Amount Off,order
PAULINA50,-50,percentage,Amount Off,order
HANNASPECIAL,-47,percentage,Amount Off,order
simonetta45,-45,percentage,Amount Off,order
ANNEMARIE45,-45,percentage,Amount Off,order
EDITH45,-45,percentage,Amount Off,order
NOEMIEMAKEUP,-45,percentage,Amount Off,order
gaia45,-45,percentage,Amount Off,order
CREATIV47,-47,percentage,Amount Off,order
STEFANIEHELEN,-50,percentage,Amount Off,order
wundervoll,-40,percentage,Amount Off,order
TUBA47,-47,percentage,Amount Off,order
FASHIIONCARPET,-40,percentage,Amount Off,order
CHIARACOZY,-45,percentage,Amount Off,order
SABRINASPECIAL,-50,percentage,Amount Off,order
TREAT47,-47,percentage,Amount Off,order
NOW48,-48,percentage,Amount Off,order
BRETAGNE50,-50,percentage,Amount Off,order
PETITEBRETONNE,-40,percentage,Amount Off,order
PEGGY50,-50,percentage,Amount Off,order
SPECIAL,-50,percentage,Amount Off,order
WUNDER50,-50,percentage,Amount Off,order
JANARIVA50,-50,percentage,Amount Off,order
MYLEEN50,-50,percentage,Amount Off,order
MOMMY50,-50,percentage,Amount Off,order
JOANA50,-50,percentage,Amount Off,order
50SILKE,-50,percentage,Amount Off,order
CHOCO50,-50,percentage,Amount Off,order
IVY50,-50,percentage,Amount Off,order
MAMA50,-50,percentage,Amount Off,order
50ANNA,-50,percentage,Amount Off,order
DENISESPECIAL,-50,percentage,Amount Off,order
SUNNY50,-50,percentage,Amount Off,order
KLABAUTER50,-50,percentage,Amount Off,order
VERA50,-50,percentage,Amount Off,order
HAZEL,-50,percentage,Amount Off,order
M50,-50,percentage,Amount Off,order
ANI50,-50,percentage,Amount Off,order
MARIE50,-50,percentage,Amount Off,order
VIVIANE50,-50,percentage,Amount Off,order
ENA50,-50,percentage,Amount Off,order
WORLD50,-50,percentage,Amount Off,order
KATE50,-50,percentage,Amount Off,order
BRITTA50,-50,percentage,Amount Off,order
V50,-50,percentage,Amount Off,order
CELINESPECIAL,-50,percentage,Amount Off,order
JANACYBER,-50,percentage,Amount Off,order
ANNIELA50,-50,percentage,Amount Off,order
50STEFFI,-50,percentage,Amount Off,order
SARASPECIAL,-50,percentage,Amount Off,order
MARICA45,-40,percentage,Amount Off,order
MARICA50,-50,percentage,Amount Off,order
MYRIAM50,-50,percentage,Amount Off,order
KPARIS,-40,percentage,Amount Off,order
45LINA,-45,percentage,Amount Off,order
MACHE45,-40,percentage,Amount Off,order
MACHE50,-50,percentage,Amount Off,order
HERZENSHAUS,-45,percentage,Amount Off,order
MARIEINSPIRE45,-45,percentage,Amount Off,order
MAI45,-40,percentage,Amount Off,order
RICCI,-45,percentage,Amount Off,order
CHARLOTTE45,-45,percentage,Amount Off,order
HIYAM45,-45,percentage,Amount Off,order
CARINE50,-50,percentage,Amount Off,order
GERID,-35,percentage,Amount Off,order
45ALESSA,-45,percentage,Amount Off,order
CAMERON,-35,percentage,Amount Off,order
ANNICOOL,-45,percentage,Amount Off,order
STELLA45,-45,percentage,Amount Off,order
WUES45,-45,percentage,Amount Off,order
VIKTORIACOZY,-45,percentage,Amount Off,order
JULIACOZY45,-45,percentage,Amount Off,order
ANNILOVE45,-45,percentage,Amount Off,order
IAMMAEVA,-50,percentage,Amount Off,order
POUM50,-50,percentage,Amount Off,order
VIOLETTE50,-50,percentage,Amount Off,order
JULIANNA45,-45,percentage,Amount Off,order
hijessica45,-40,percentage,Amount Off,order
DEAL50,-40,percentage,Amount Off,order
sina50,-50,percentage,Amount Off,order
FUX50,-40,percentage,Amount Off,order
silvia50,-50,percentage,Amount Off,order
larawinter50,-50,percentage,Amount Off,order
katharina50,-50,percentage,Amount Off,order
ekat50,-50,percentage,Amount Off,order
xenia50,-40,percentage,Amount Off,order
michellefit50,-50,percentage,Amount Off,order
MARI50,-50,percentage,Amount Off,order
anke50,-50,percentage,Amount Off,order
ANNI50,-50,percentage,Amount Off,order
lisafit50,-50,percentage,Amount Off,order
jean50,-50,percentage,Amount Off,order
LOVELUX50,-50,percentage,Amount Off,order
ALISSA50,-50,percentage,Amount Off,order
FUNKEN50,-50,percentage,Amount Off,order
day50,-50,percentage,Amount Off,order
heike50,-50,percentage,Amount Off,order
momo50,-50,percentage,Amount Off,order
lisamaria50,-50,percentage,Amount Off,order
josifriday,-50,percentage,Amount Off,order
jaqui50,-50,percentage,Amount Off,order
sarafina50,-50,percentage,Amount Off,order
juliaf50,-50,percentage,Amount Off,order
dolce50,-50,percentage,Amount Off,order
christa50,-50,percentage,Amount Off,order
lizzy50,-50,percentage,Amount Off,order
toto50,-50,percentage,Amount Off,order
50lena,-50,percentage,Amount Off,order
lauri50,-50,percentage,Amount Off,order
ebru50,-50,percentage,Amount Off,order
50ebru,-50,percentage,Amount Off,order
maggie50,-50,percentage,Amount Off,order
nora50,-50,percentage,Amount Off,order
moments50,-50,percentage,Amount Off,order
50stefanie,-50,percentage,Amount Off,order
fabienne50,-50,percentage,Amount Off,order
goldmarie50,-50,percentage,Amount Off,order
jessicafriday50,-50,percentage,Amount Off,order
tahnee50,-50,percentage,Amount Off,order
50cindy,-50,percentage,Amount Off,order
50eva,-50,percentage,Amount Off,order
danielafriday,-50,percentage,Amount Off,order
sere45,-45,percentage,Amount Off,order
mandy50,-50,percentage,Amount Off,order
chanelle50,-50,percentage,Amount Off,order
annanoe50,-50,percentage,Amount Off,order
angy45,-45,percentage,Amount Off,order
mammangela45,-45,percentage,Amount Off,order
franzifit50,-50,percentage,Amount Off,order
kakao50,-50,percentage,Amount Off,order
dajana50,-50,percentage,Amount Off,order
coella50,-50,percentage,Amount Off,order
carok50,-50,percentage,Amount Off,order
50simone,-50,percentage,Amount Off,order
deeana50,-50,percentage,Amount Off,order
inspiration50,-50,percentage,Amount Off,order
michellefriday,-50,percentage,Amount Off,order
sarahdescho50,-50,percentage,Amount Off,order
janinefriday,-50,percentage,Amount Off,order
katarina45,-40,percentage,Amount Off,order
sandrafriday50,-50,percentage,Amount Off,order
jaded50,-50,percentage,Amount Off,order
juliafriday50,-50,percentage,Amount Off,order
annkathrin50,-50,percentage,Amount Off,order
50alina,-50,percentage,Amount Off,order
minime50,-50,percentage,Amount Off,order
sylvana50,-50,percentage,Amount Off,order
petra50,-50,percentage,Amount Off,order
sabi50,-50,percentage,Amount Off,order
ernestine50,-50,percentage,Amount Off,order
stephanie50,-50,percentage,Amount Off,order
denisefriday50,-50,percentage,Amount Off,order
rana50,-50,percentage,Amount Off,order
50laura,-50,percentage,Amount Off,order
kimfriday50,-50,percentage,Amount Off,order
however50,-50,percentage,Amount Off,order
biancafriday50,-50,percentage,Amount Off,order
estefania50,-50,percentage,Amount Off,order
heidi50,-50,percentage,Amount Off,order
cherry50,-50,percentage,Amount Off,order
ichsowirso50,-50,percentage,Amount Off,order
jaclyn50,-50,percentage,Amount Off,order
crystal50,-50,percentage,Amount Off,order
kel50,-50,percentage,Amount Off,order
basma50,-50,percentage,Amount Off,order
mariposa50,-50,percentage,Amount Off,order
elif50,-50,percentage,Amount Off,order
michaela50,-50,percentage,Amount Off,order
martinacyber,-50,percentage,Amount Off,order
lisacyber50,-50,percentage,Amount Off,order
45LEA,-45,percentage,Amount Off,order
SOPHIEHELENE45,-45,percentage,Amount Off,order
ERIKA45,-45,percentage,Amount Off,order
ECOEMMA,-45,percentage,Amount Off,order
ERIKA50,-50,percentage,Amount Off,order
SOPHO45,-45,percentage,Amount Off,order
45MADELEINE,-45,percentage,Amount Off,order
Stephi50,-50,percentage,Amount Off,order
50LauraColling,-50,percentage,Amount Off,order
50Toni,-50,percentage,Amount Off,order
Susanna50,-50,percentage,Amount Off,order
Ochsenglitter50,-50,percentage,Amount Off,order
ZUFRIEDEN50,-50,percentage,Amount Off,order
Patricia50,-50,percentage,Amount Off,order
RUN50,-50,percentage,Amount Off,order
DIEDENISE50,-50,percentage,Amount Off,order
SARAHBW50,-50,percentage,Amount Off,order
50SarahBW,-50,percentage,Amount Off,order
BF50,-50,percentage,Amount Off,order
Theresa50,-50,percentage,Amount Off,order
Anita50,-50,percentage,Amount Off,order
HAPPYNINA50,-50,percentage,Amount Off,order
50Anni,-50,percentage,Amount Off,order
23timezones50,-50,percentage,Amount Off,order
Silke50,-50,percentage,Amount Off,order
SaraBW50,-50,percentage,Amount Off,order
50Tamara,-50,percentage,Amount Off,order
NadineBW50,-50,percentage,Amount Off,order
Noreen50,-50,percentage,Amount Off,order
Mylene50,-50,percentage,Amount Off,order
50ISABELLE,-50,percentage,Amount Off,order
50Sandy,-50,percentage,Amount Off,order
CHRISTINABW50,-50,percentage,Amount Off,order
50Juli,-40,percentage,Amount Off,order
stellainvaligia45,-45,percentage,Amount Off,order
50MARIE,-50,percentage,Amount Off,order
Sanda50,-50,percentage,Amount Off,order
WILD50,-50,percentage,Amount Off,order
SABRINABW50,-50,percentage,Amount Off,order
LISABW50,-50,percentage,Amount Off,order
CREATIV50,-50,percentage,Amount Off,order
KristinaBW50,-50,percentage,Amount Off,order
Irem50,-50,percentage,Amount Off,order
Isabel50,-50,percentage,Amount Off,order
50Rike,-50,percentage,Amount Off,order
jelena50,-50,percentage,Amount Off,order
ANNALL50,-50,percentage,Amount Off,order
ROSE50,-50,percentage,Amount Off,order
SANDRABW50,-50,percentage,Amount Off,order
Koala50,-50,percentage,Amount Off,order
AnnikaBW50,-50,percentage,Amount Off,order
Valeska50,-50,percentage,Amount Off,order
FAST50,-50,percentage,Amount Off,order
50janina,-50,percentage,Amount Off,order
IVO50,-50,percentage,Amount Off,order
CAROLINA50,-50,percentage,Amount Off,order
MAXI50,-50,percentage,Amount Off,order
JULIBW50,-50,percentage,Amount Off,order
IWONA50,-50,percentage,Amount Off,order
Berlinlux50,-50,percentage,Amount Off,order
MICHELLEBW50,-50,percentage,Amount Off,order
JESSICABW50,-50,percentage,Amount Off,order
JETTE50,-50,percentage,Amount Off,order
FREITAG50,-50,percentage,Amount Off,order
NICOLEBW50,-50,percentage,Amount Off,order
WUNDERWELT50,-50,percentage,Amount Off,order
50larissa,-50,percentage,Amount Off,order
NADINECHRISTINE50,-50,percentage,Amount Off,order
PAULINCHEN45,-45,percentage,Amount Off,order
WOHNPROJEKT50,-50,percentage,Amount Off,order
Isa50,-50,percentage,Amount Off,order
50kathi,-50,percentage,Amount Off,order
LISAMARIE50,-50,percentage,Amount Off,order
SEE50,-50,percentage,Amount Off,order
50STELLA,-50,percentage,Amount Off,order
MUNDWERK50,-50,percentage,Amount Off,order
FLYINGNASTI50,-50,percentage,Amount Off,order
50ANNALL,-50,percentage,Amount Off,order
Tiziana50,-50,percentage,Amount Off,order
50ALENA,-50,percentage,Amount Off,order
50CARINA,-50,percentage,Amount Off,order
50LINA,-50,percentage,Amount Off,order
50LUISABW,-50,percentage,Amount Off,order
jule50,-50,percentage,Amount Off,order
CLAUDI50,-50,percentage,Amount Off,order
VIRGINA50,-50,percentage,Amount Off,order
50ELKE,-50,percentage,Amount Off,order
50MARIABW,-50,percentage,Amount Off,order
VALERIE50,-50,percentage,Amount Off,order
BARBARA50,-50,percentage,Amount Off,order
50ASLI,-50,percentage,Amount Off,order
KETCHEM50,-50,percentage,Amount Off,order
50BARBARA,-50,percentage,Amount Off,order
BUNTE50,-50,percentage,Amount Off,order
BUNTE,-50,percentage,Amount Off,order
JULIACIZY35,-35,percentage,Amount Off,order
paola45,-45,percentage,Amount Off,order
JULIACOZY35,-35,percentage,Amount Off,order
ROMY35,-35,percentage,Amount Off,order
1332,-20,percentage,Amount Off,order
PAULLOVE,-50,percentage,Amount Off,order
SETLOVE,-50,percentage,Amount Off,order
FARBEN,-35,percentage,Amount Off,order
POLLY35,-35,percentage,Amount Off,order
saraluna45,-45,percentage,Amount Off,order
yaymadeleine,-40,percentage,Amount Off,order
yaykatja,0,percentage,Amount Off,order
yayantonia,-40,percentage,Amount Off,order
yayalina,-40,percentage,Amount Off,order
yaygiulie,-40,percentage,Amount Off,order
yayfranzi,-40,percentage,Amount Off,order
ESRAFAMILY,-45,percentage,Amount Off,order
yaysimone,-40,percentage,Amount Off,order
ardiana50,-40,percentage,Amount Off,order
yaynicole,-50,percentage,Amount Off,order
yayjanina,-40,percentage,Amount Off,order
ALEXIA50,-50,percentage,Amount Off,order
ALEXIA,-40,percentage,Amount Off,order
YAYVERENA,-50,percentage,Amount Off,order
yaynicola,-50,percentage,Amount Off,order
yayfrances,-40,percentage,Amount Off,order
yayjulia,-50,percentage,Amount Off,order
yaycarolin,-40,percentage,Amount Off,order
yaykatarina,-40,percentage,Amount Off,order
yaynati,-40,percentage,Amount Off,order
yaymichelle,-40,percentage,Amount Off,order
yayevelyn,-50,percentage,Amount Off,order
yaypingu,-40,percentage,Amount Off,order
yayalinebachmann,-50,percentage,Amount Off,order
yayozisanti,-40,percentage,Amount Off,order
yaylolly,-40,percentage,Amount Off,order
yayseda,-50,percentage,Amount Off,order
yayclaudia,-50,percentage,Amount Off,order
yayshoppinator,-40,percentage,Amount Off,order
yaybigmama,-50,percentage,Amount Off,order
35DANI,-35,percentage,Amount Off,order
yayzara,-40,percentage,Amount Off,order
yaymella,-40,percentage,Amount Off,order
yayleonie,-40,percentage,Amount Off,order
yayninalucia,-40,percentage,Amount Off,order
yayluisa,-50,percentage,Amount Off,order
yaymel,-40,percentage,Amount Off,order
yayhenriette,-50,percentage,Amount Off,order
yayanni,-40,percentage,Amount Off,order
yaymagdalena,-40,percentage,Amount Off,order
yaypeppermint,-40,percentage,Amount Off,order
yayaline,-40,percentage,Amount Off,order
yaycaro,-40,percentage,Amount Off,order
yaynina,-40,percentage,Amount Off,order
YAYANDREA,-50,percentage,Amount Off,order
yayardiana,-50,percentage,Amount Off,order
CHRISTINASPECIAL50,-50,percentage,Amount Off,order
EVELYNSPECIAL50,-50,percentage,Amount Off,order
FRANZISPECIAL50,-50,percentage,Amount Off,order
BRUNA50,-50,percentage,Amount Off,order
NM2020,-45,percentage,Amount Off,order
ADINA50,-50,percentage,Amount Off,order
whatsnext35,-35,percentage,Amount Off,order
VALERIA45,-45,percentage,Amount Off,order
